WN;BRI1_1C;BRI1_1E;BRI1_2C;BRI1_2E;BRI1_3C;BRI1_3E;BRI1_4C;BRI1_4E;BRI1_5C;BRI1_5E;BRI2_1C;BRI2_1E;BRI2_1RC ;BRI2_1RE;BRI2_2C;BRI2_2E;BRI2_3C;BRI2_3E;BRI2_4C;BRI2_4E;BRI2_5C;BRI2_5E;BRI3_1C;BRI3_1E;BRI3_2C;BRI3_2E;BRI3_3C;BRI3_3E;BRI3_4C;BRI3_4E;BRI3_5C;BRI3_5E
540,463986;0,19509;0,340244;0,168661;0,229721;0,184437;0,273499;0,205129;0,173266;0,15106;0,256183;0,161526;0,274498;0,142133;0,252761;0,197457;0,295832;0,210071;0,259211;0,189917;0,22446;0,160177;0,286898;0,183873;0,270479;0,22486;0,269189;0,202901;0,267205;0,200984;0,238521;0,118019;0,289578
542,327655;0,200595;0,353283;0,173268;0,237009;0,189552;0,283449;0,211144;0,178932;0,154183;0,26354;0,165202;0,283807;0,145457;0,261843;0,202944;0,305431;0,215391;0,267;0,194803;0,230761;0,164282;0,295893;0,188859;0,279159;0,231028;0,277354;0,208087;0,275984;0,205929;0,245161;0,120928;0,299252
544,191324;0,206633;0,367069;0,178075;0,244588;0,194767;0,293857;0,217264;0,185069;0,157439;0,271257;0,169054;0,293833;0,148872;0,271422;0,207767;0,315545;0,22125;0,275052;0,199907;0,237221;0,168518;0,30532;0,193587;0,288482;0,237415;0,286248;0,21324;0,285325;0,211174;0,252421;0,123734;0,30935
546,054993;0,213046;0,381681;0,183079;0,252384;0,200054;0,304719;0,223527;0,19164;0,160855;0,279428;0,172968;0,304568;0,15255;0,281629;0,212127;0,326122;0,227527;0,283271;0,205213;0,243809;0,172836;0,315075;0,198066;0,298545;0,244021;0,295822;0,218477;0,295171;0,216696;0,260259;0,126404;0,31997
547,918662;0,21996;0,39796;0,188551;0,26082;0,205805;0,316783;0,230481;0,198892;0,164706;0,288542;0,176993;0,31631;0,15676;0,293102;0,217038;0,337751;0,234285;0,292146;0,211005;0,250923;0,17747;0,32562;0,202783;0,30982;0,251227;0,306328;0,224249;0,305909;0,222684;0,268838;0,12923;0,331692
549,782331;0,227734;0,417052;0,194864;0,270589;0,212621;0,331194;0,238889;0,207247;0,169356;0,299214;0,181277;0,329438;0,16168;0,306599;0,223611;0,351347;0,241743;0,302489;0,217674;0,25913;0,18276;0,337731;0,208346;0,322865;0,25954;0,318171;0,231052;0,318098;0,229404;0,278395;0,132592;0,34527
551,646;0,236598;0,439389;0,202143;0,282061;0,220821;0,348588;0,249114;0,216929;0,174942;0,311607;0,185868;0,343878;0,167167;0,322264;0,232136;0,367334;0,24998;0,314741;0,225316;0,268629;0,188813;0,351786;0,214942;0,337731;0,269079;0,331458;0,238957;0,331866;0,236877;0,288867;0,136612;0,360955
553,509669;0,246178;0,463665;0,209928;0,294665;0,229948;0,36812;0,26057;0,227509;0,18106;0,324869;0,190459;0,358577;0,17262;0,338981;0,24157;0,384794;0,258546;0,328237;0,233359;0,278754;0,195197;0,367005;0,221948;0,35339;0,279119;0,345454;0,247257;0,346302;0,244561;0,299493;0,140911;0,377829
555,373338;0,25524;0,486543;0,217087;0,306648;0,238608;0,387088;0,27157;0,237691;0,186702;0,336992;0,19429;0,37139;0,177055;0,354253;0,249794;0,401172;0,266247;0,340928;0,240487;0,287864;0,200895;0,381158;0,227978;0,367598;0,288018;0,358342;0,254465;0,359293;0,251273;0,308688;0,144643;0,393604
557,237007;0,261916;0,503467;0,222095;0,315481;0,24483;0,401564;0,279775;0,245544;0,190518;0,345305;0,196307;0,3796;0,179392;0,364854;0,254524;0,412886;0,271359;0,349884;0,244992;0,293796;0,204581;0,391083;0,231387;0,377432;0,293661;0,367572;0,258763;0,368035;0,255467;0,314401;0,146812;0,405163
559,100676;0,264387;0,510334;0,223596;0,318792;0,246816;0,407851;0,283071;0,249173;0,191339;0,347468;0,195562;0,380927;0,178868;0,368023;0,254352;0,416681;0,272247;0,352428;0,245432;0,294713;0,205138;0,39389;0,230976;0,380343;0,294287;0,370729;0,258711;0,370071;0,25582;0,314871;0,146695;0,40968
560,964345;0,261704;0,505255;0,22098;0,315394;0,243739;0,404089;0,280459;0,247524;0,188695;0,34249;0,191667;0,374555;0,175364;0,362658;0,249333;0,411071;0,268113;0,347344;0,241278;0,289936;0,202142;0,388269;0,22654;0,375251;0,289273;0,366576;0,253884;0,364375;0,251816;0,309444;0,144171;0,405812
562,828013;0,254297;0,489439;0,214675;0,305868;0,236139;0,391144;0,272495;0,240889;0,18305;0,331242;0,185058;0,361609;0,169492;0,349874;0,240831;0,397097;0,259467;0,335509;0,233205;0,280306;0,196084;0,375197;0,218956;0,363101;0,27947;0,355687;0,245109;0,351907;0,244048;0,298979;0,139758;0,394337
564,691682;0,243848;0,466714;0,205998;0,292363;0,225716;0,372276;0,261045;0,230834;0,175623;0,316139;0,176891;0,344786;0,162387;0,332613;0,23078;0,377958;0,248006;0,31957;0,222856;0,267858;0,188186;0,357619;0,209787;0,346559;0,266898;0,340326;0,234148;0,335315;0,234026;0,285597;0,134381;0,377869
566,555351;0,232586;0,4419;0,196625;0,277709;0,214604;0,351732;0,248499;0,219546;0,167869;0,300154;0,168603;0,327287;0,155272;0,31447;0,220812;0,357667;0,235943;0,302813;0,212186;0,254964;0,179916;0,339223;0,20062;0,328959;0,253932;0,323573;0,22301;0,317885;0,223583;0,271844;0,128975;0,359782
568,41902;0,222355;0,418872;0,187944;0,264283;0,204507;0,332997;0,236821;0,208941;0,160899;0,285643;0,161346;0,311587;0,149025;0,298322;0,211754;0,33944;0,2251;0,287811;0,202711;0,243403;0,172437;0,322944;0,192494;0,313027;0,242405;0,308123;0,213196;0,302283;0,214167;0,259688;0,124162;0,342881
570,282689;0,213953;0,399314;0,180618;0,253206;0,196141;0,317614;0,226936;0,199981;0,155128;0,273596;0,155591;0,298653;0,143935;0,285406;0,203655;0,324615;0,216263;0,275563;0,195034;0,233805;0,166251;0,309955;0,185671;0,299999;0,233047;0,295363;0,205273;0,289688;0,206378;0,249856;0,120115;0,328486
572,146358;0,20707;0,382702;0,174531;0,244227;0,189223;0,305093;0,218683;0,192532;0,150292;0,263622;0,151083;0,287963;0,139746;0,275269;0,196191;0,312615;0,209106;0,265506;0,18884;0,225728;0,161187;0,299621;0,179797;0,289536;0,225505;0,285154;0,198905;0,279708;0,19995;0,241836;0,116649;0,316348
574,010027;0,200784;0,367367;0,169103;0,236275;0,182936;0,293828;0,211276;0,185774;0,1458;0,254605;0,147141;0,278215;0,135935;0,266474;0,189111;0,301836;0,202669;0,256287;0,183311;0,218233;0,156683;0,290333;0,17431;0,280359;0,218843;0,276349;0,193277;0,271028;0,194139;0,234472;0,113447;0,305309
575,873696;0,194271;0,351885;0,163747;0,228276;0,176557;0,282368;0,203949;0,178867;0,141161;0,245559;0,143115;0,268268;0,132047;0,257618;0,182413;0,290846;0,196074;0,246777;0,177684;0,210577;0,152185;0,280655;0,168818;0,271203;0,212201;0,267681;0,187642;0,262344;0,188265;0,226779;0,110268;0,294257
577,737365;0,1873;0,335984;0,15821;0,219782;0,169885;0,270285;0,19641;0,171484;0,136268;0,236208;0,138735;0,257775;0,127927;0,248084;0,17625;0,279221;0,189044;0,236731;0,171659;0,202635;0,147438;0,270139;0,163275;0,26152;0,205246;0,2585;0,181685;0,253083;0,182094;0,218495;0,107053;0,282816
579,601034;0,180285;0,320547;0,152661;0,211105;0,163275;0,25825;0,188918;0,163937;0,131401;0,227017;0,134203;0,247241;0,123741;0,23821;0,170719;0,267617;0,181985;0,22679;0,165476;0,194871;0,142569;0,259415;0,157926;0,251641;0,198233;0,249018;0,175594;0,243561;0,1759;0,21014;0,103902;0,271445
581,464703;0,173939;0,306921;0,14753;0,20302;0,157355;0,247447;0,182043;0,156929;0,127021;0,218803;0,130016;0,237624;0,119843;0,228926;0,165779;0,257222;0,17565;0,21799;0,159713;0,187989;0,137969;0,249669;0,153128;0,242428;0,191756;0,240041;0,169868;0,234647;0,170245;0,202615;0,100995;0,261049
583,328372;0,168853;0,296135;0,143273;0,19631;0,152677;0,238858;0,176349;0,151156;0,123527;0,212258;0,126707;0,229821;0,116596;0,221208;0,161393;0,249066;0,170701;0,211173;0,154988;0,182551;0,134097;0,241955;0,1492;0,234766;0,186415;0,232484;0,165059;0,227252;0,165676;0,196705;0,098523;0,252451
585,19204;0,16529;0,288582;0,140215;0,191485;0,149539;0,232925;0,172227;0,147057;0,121137;0,207733;0,124644;0,224402;0,114264;0,215712;0,157761;0,243663;0,167458;0,206718;0,151749;0,17883;0,131334;0,236803;0,146385;0,229234;0,182617;0,227001;0,161601;0,221988;0,16254;0,192789;0,096661;0,24612
587,055709;0,163284;0,284295;0,13855;0,188797;0,148046;0,229739;0,169935;0,144819;0,119928;0,205353;0,123987;0,221661;0,11301;0,21274;0,155434;0,241123;0,165961;0,204686;0,150245;0,17692;0,129929;0,234285;0,144886;0,226104;0,180593;0,22393;0,159786;0,21914;0,160995;0,190896;0,095586;0,24225
588,919378;0,162888;0,283439;0,138413;0,188419;0,148274;0,229452;0,169722;0,144555;0,119959;0,205267;0,124748;0,2218;0,112943;0,212421;0,155135;0,241501;0,166191;0,205131;0,150589;0,176941;0,130013;0,234352;0,144893;0,225535;0,180499;0,22343;0,159795;0,218839;0,161113;0,190964;0,09546;0,241024
590,783047;0,164295;0,286496;0,139902;0,190528;0,150337;0,232451;0,171831;0,146406;0,121303;0,207721;0,126834;0,224963;0,11411;0,214822;0,15735;0,244964;0,168212;0,208223;0,152779;0,179076;0,131582;0,237042;0,146505;0,227663;0,182429;0,225579;0,161675;0,221152;0,162927;0,192991;0,096371;0,242715
592,646716;0,167663;0,293825;0,142968;0,195138;0,154232;0,239018;0,176291;0,150418;0,123943;0,2128;0,129986;0,23097;0,116415;0,219815;0,161905;0,251531;0,172033;0,213989;0,156603;0,183352;0,134433;0,242317;0,149565;0,232434;0,186261;0,230239;0,165211;0,225938;0,166319;0,196929;0,09823;0,247444
594,510385;0,172728;0,304831;0,147217;0,201737;0,159536;0,248645;0,182588;0,156232;0,127565;0,219957;0,133664;0,238904;0,119485;0,226754;0,16779;0,260512;0,177268;0,221813;0,161469;0,189267;0,138061;0,249606;0,153508;0,239231;0,191406;0,236742;0,169765;0,232522;0,1708;0,202337;0,100689;0,254685
596,374054;0,178494;0,317322;0,15178;0,209014;0,165196;0,259501;0,189458;0,162807;0,13142;0,227698;0,136996;0,2469;0,122605;0,234217;0,173377;0,270099;0,182854;0,230088;0,166313;0,195552;0,141635;0,25743;0,15735;0,246594;0,196672;0,243653;0,174233;0,239462;0,175377;0,208092;0,103146;0,262893
598,237723;0,183276;0,327654;0,155382;0,214948;0,169624;0,268551;0,19502;0,16846;0,134399;0,233731;0,138903;0,252422;0,12482;0,240121;0,17693;0,277506;0,187115;0,236384;0,169735;0,200328;0,144115;0,26348;0,159878;0,252344;0,200421;0,248894;0,177226;0,244683;0,178659;0,212447;0,10486;0,269601
600,101392;0,185206;0,33181;0,156684;0,217358;0,17115;0,272468;0,1973;0,171297;0,135354;0,235653;0,138418;0,253036;0,125198;0,242267;0,177172;0,279797;0,188261;0,238196;0,170376;0,201665;0,144518;0,265276;0,159995;0,254174;0,201036;0,250299;0,177465;0,246044;0,179245;0,213516;0,105154;0,272101
601,965061;0,182955;0,326957;0,154743;0,214695;0,168652;0,268939;0,194931;0,169905;0,133518;0,231877;0,135063;0,247344;0,123162;0,23911;0,173643;0,275028;0,185095;0,233936;0,167389;0,198319;0,142235;0,261126;0,15708;0,25049;0,197502;0,246404;0,174224;0,24212;0,176232;0,210003;0,103622;0,268441
603,82873;0,176308;0,312683;0,14938;0,206679;0,162032;0,257677;0,1877;0,16393;0,12882;0,222316;0,129066;0,235588;0,118709;0,230386;0,166724;0,263112;0,17757;0,223646;0,160783;0,190247;0,137255;0,250861;0,151195;0,241064;0,189816;0,237047;0,167595;0,232781;0,169592;0,201767;0,100251;0,258224
605,692399;0,166253;0,291207;0,141267;0,194431;0,152279;0,240566;0,17664;0,154236;0,121919;0,208438;0,121298;0,219566;0,112413;0,217211;0,157381;0,245908;0,166833;0,209003;0,151433;0,178639;0,130163;0,235932;0,143039;0,22713;0,178989;0,223447;0,15844;0,219261;0,160187;0,189913;0,095407;0,242783
607,556067;0,154524;0,266441;0,131653;0,180007;0,141057;0,220835;0,16361;0,142534;0,113915;0,192638;0,112921;0,201884;0,105184;0,201617;0,146795;0,226444;0,154735;0,192599;0,140747;0,165408;0,121924;0,218783;0,133685;0,210866;0,166638;0,207688;0,148038;0,203632;0,149421;0,176317;0,0897;0,22461
609,419736;0,142861;0,242371;0,121886;0,165562;0,13004;0,201687;0,150567;0,130675;0,105909;0,177254;0,104943;0,184922;0,097919;0,185738;0,136043;0,207677;0,143045;0,176875;0,130137;0,152425;0,113533;0,201838;0,124212;0,194509;0,154354;0,191883;0,137607;0,187976;0,138688;0,16285;0,083772;0,20634
611,283405;0,132374;0,221611;0,112943;0,152589;0,120318;0,185123;0,138892;0,11997;0,098621;0,163744;0,097895;0,170049;0,091207;0,171076;0,125923;0,191441;0,132801;0,163261;0,120562;0,140884;0,10571;0,186641;0,115399;0,179575;0,143185;0,177439;0,127931;0,173677;0,128901;0,150711;0,07812;0,189817
613,147074;0,123327;0,204808;0,105204;0,141574;0,112169;0,171519;0,129074;0,110871;0,092256;0,152402;0,091794;0,157438;0,085229;0,158186;0,116916;0,178075;0,124119;0,151946;0,112336;0,13108;0,098761;0,173569;0,107589;0,166547;0,133444;0,164786;0,119261;0,161152;0,120328;0,140192;0,073004;0,175672
615,010743;0,115385;0,191075;0,098535;0,13219;0,105249;0,160072;0,120854;0,103121;0,086642;0,142692;0,086364;0,146487;0,079866;0,146862;0,109208;0,166839;0,116509;0,142286;0,105272;0,122657;0,092642;0,162171;0,100759;0,155115;0,124898;0,153635;0,111481;0,150109;0,112762;0,130938;0,068462;0,163551
616,874412;0,108102;0,179036;0,092583;0,123825;0,099026;0,14971;0,113664;0,096202;0,081518;0,133896;0,081352;0,136508;0,074927;0,136644;0,102762;0,15674;0,10943;0,133526;0,099009;0,115097;0,087159;0,151831;0,094708;0,144739;0,117161;0,143509;0,104394;0,140075;0,105876;0,12247;0,064408;0,152745
618,738081;0,101316;0,167816;0,087095;0,116097;0,0932;0,139898;0,107088;0,089787;0,07678;0,125671;0,076737;0,127242;0,070342;0,127276;0,097388;0,147267;0,102731;0,125362;0,093328;0,108137;0,082179;0,142313;0,089263;0,135158;0,11004;0,134213;0,097956;0,130848;0,099527;0,114618;0,060759;0,142809
620,60175;0,095237;0,157431;0,082086;0,109071;0,087853;0,130872;0,101091;0,08393;0,072552;0,118215;0,072723;0,118949;0,066216;0,11889;0,092849;0,138615;0,096725;0,118055;0,088281;0,101904;0,077724;0,13388;0,084395;0,126558;0,103653;0,125956;0,092323;0,122629;0,093856;0,107624;0,057505;0,133812
622,465419;0,090231;0,148499;0,077784;0,103111;0,083318;0,123301;0,095936;0,078947;0,069074;0,112013;0,069561;0,112102;0,062748;0,111843;0,088966;0,131382;0,09191;0,11211;0,084096;0,096735;0,073946;0,127014;0,080216;0,119378;0,098301;0,119139;0,087727;0,115815;0,089147;0,101917;0,054724;0,126169
624,329088;0,086508;0,1416;0,074437;0,09855;0,079895;0,11769;0,091913;0,075117;0,066507;0,107416;0,06734;0,106971;0,060087;0,106407;0,085686;0,12603;0,088576;0,107827;0,080964;0,092875;0,071002;0,121985;0,076878;0,11394;0,094214;0,114008;0,084296;0,110657;0,085603;0,097757;0,052523;0,120246
626,192757;0,083949;0,136775;0,072125;0,095405;0,077618;0,113976;0,089094;0,072445;0,064809;0,104365;0,065911;0,103394;0,058225;0,102528;0,083069;0,122517;0,086574;0,105037;0,078866;0,09027;0,068941;0,11861;0,074463;0,110184;0,09138;0,110436;0,081947;0,107051;0,083187;0,09502;0,05096;0,116047
628,056426;0,082176;0,133471;0,070694;0,09335;0,076223;0,111561;0,087252;0,07064;0,063743;0,102414;0,064972;0,100876;0,057006;0,09983;0,0812;0,120297;0,085399;0,103202;0,077554;0,088577;0,067653;0,116336;0,072905;0,107684;0,089535;0,107985;0,080418;0,104576;0,081632;0,093254;0,04999;0,113178
629,920094;0,080786;0,130899;0,069832;0,091907;0,075302;0,10969;0,085993;0,069284;0,063012;0,101004;0,064253;0,098896;0,056211;0,097825;0,080071;0,118667;0,084493;0,101742;0,076674;0,087367;0,066924;0,114576;0,072012;0,105884;0,088313;0,106156;0,079397;0,102745;0,080593;0,091945;0,049466;0,111086
631,783763;0,079577;0,128503;0,069228;0,09071;0,074527;0,107894;0,084969;0,068068;0,062408;0,099776;0,063655;0,097189;0,055674;0,096163;0,079524;0,117157;0,083554;0,100363;0,075946;0,086347;0,066521;0,113012;0,07154;0,104392;0,08743;0,104649;0,078667;0,101259;0,079822;0,090789;0,049201;0,109355
633,647432;0,078595;0,126196;0,068705;0,089656;0,07378;0,106164;0,084025;0,066919;0,061884;0,098691;0,063253;0,095809;0,055329;0,094759;0,079293;0,115707;0,082637;0,099136;0,075282;0,085462;0,066278;0,111691;0,071291;0,10312;0,086782;0,103449;0,078158;0,100094;0,07925;0,08979;0,049037;0,107874
635,511101;0,078001;0,124242;0,068246;0,088852;0,07313;0,104787;0,083208;0,06595;0,061503;0,097922;0,063171;0,094948;0,055184;0,093726;0,079129;0,114547;0,082009;0,09832;0,074762;0,084831;0,066125;0,110845;0,071171;0,102202;0,086405;0,102699;0,077897;0,099386;0,078934;0,089142;0,048903;0,106762
637,37477;0,077868;0,122923;0,06792;0,088434;0,072706;0,104004;0,082639;0,065295;0,061329;0,097614;0,063432;0,094683;0,055246;0,093185;0,078917;0,113901;0,081878;0,098069;0,074519;0,084578;0,066064;0,110614;0,071181;0,101785;0,086354;0,102478;0,077912;0,099219;0,078932;0,088999;0,048811;0,106157
639,238439;0,078071;0,122251;0,067787;0,088396;0,07255;0,103756;0,082366;0,064959;0,061337;0,097703;0,063896;0,094838;0,055464;0,093105;0,07871;0,11375;0,082203;0,098261;0,074607;0,084688;0,066112;0,110877;0,071366;0,101853;0,086593;0,102673;0,078156;0,099481;0,079201;0,089307;0,048814;0,106027
641,102108;0,078341;0,121925;0,067822;0,088557;0,072574;0,103691;0,082303;0,064801;0,061408;0,097929;0,064323;0,095064;0,05573;0,093281;0,078647;0,113822;0,082704;0,098548;0,074941;0,084998;0,066264;0,111295;0,071738;0,1022;0,086982;0,103007;0,078507;0,099896;0,079594;0,089817;0,048939;0,106142
642,965777;0,078437;0,121547;0,06793;0,088669;0,072616;0,103415;0,082277;0,064624;0,061408;0,098003;0,064527;0,09506;0,055931;0,093448;0,078814;0,113787;0,083052;0,09859;0,075345;0,085288;0,066483;0,111534;0,072238;0,10256;0,087349;0,103217;0,078834;0,100183;0,079938;0,090236;0,049153;0,106217
644,829446;0,078299;0,120891;0,068009;0,088579;0,072556;0,102761;0,082143;0,064318;0,061273;0,097802;0,06449;0,094761;0,056012;0,093433;0,079153;0,113481;0,083082;0,098273;0,075652;0,085414;0,066715;0,111471;0,072748;0,10277;0,087593;0,103215;0,07907;0,100229;0,080141;0,09041;0,049367;0,106087
646,693115;0,078063;0,120031;0,068013;0,088317;0,072386;0,101896;0,081878;0,063922;0,06106;0,097435;0,064366;0,094364;0,056006;0,093245;0,079479;0,113008;0,082883;0,097762;0,075795;0,085376;0,066915;0,111251;0,073147;0,102851;0,087731;0,103124;0,079236;0,100139;0,08023;0,090391;0,049492;0,105803
648,556784;0,077944;0,119243;0,067974;0,088053;0,072196;0,101175;0,081582;0,06357;0,060895;0,097147;0,064364;0,094163;0,056001;0,093028;0,079603;0,112631;0,082702;0,097358;0,07582;0,085288;0,067058;0,111144;0,073375;0,102952;0,087866;0,103153;0,079407;0,100129;0,080319;0,090366;0,049494;0,105565
650,420453;0,078062;0,118769;0,067967;0,087961;0,072097;0,100872;0,081395;0,063376;0,060886;0,097129;0,06461;0,094332;0,05608;0,092941;0,079473;0,112557;0,082753;0,097274;0,075832;0,085276;0,067137;0,111338;0,073467;0,103213;0,088097;0,103433;0,079643;0,100357;0,080517;0,090495;0,049423;0,105555
652,284122;0,078361;0,118641;0,068058;0,088101;0,072136;0,100992;0,081399;0,063338;0,061047;0,097389;0,065061;0,09481;0,056269;0,09305;0,079222;0,112789;0,083073;0,097495;0,075919;0,085398;0,067159;0,111803;0,073527;0,103652;0,088447;0,103911;0,079948;0,100806;0,080855;0,090802;0,049387;0,105808
654,14779;0,078662;0,118675;0,068262;0,088389;0,072278;0,101285;0,081566;0,063341;0,061288;0,09776;0,065556;0,09536;0,056535;0,093304;0,079094;0,11313;0,083517;0,097815;0,076097;0,085632;0,067143;0,112335;0,073675;0,104162;0,088852;0,104403;0,080274;0,101314;0,081281;0,091184;0,049489;0,106195
656,011459;0,078805;0,118645;0,068545;0,088682;0,072441;0,101452;0,081792;0,063256;0,061488;0,098042;0,065932;0,095756;0,056821;0,093602;0,079286;0,113354;0,083887;0,098019;0,076327;0,085916;0,067123;0,112723;0,073978;0,104605;0,089224;0,104741;0,080573;0,101704;0,081713;0,091514;0,049768;0,106534
657,875128;0,078776;0,118465;0,068848;0,088889;0,072566;0,101367;0,081968;0,063044;0,06157;0,098151;0,066143;0,09594;0,057087;0,093882;0,079813;0,113377;0,084087;0,098044;0,076557;0,086215;0,067144;0,1129;0,074413;0,104918;0,089517;0,104902;0,080839;0,101922;0,082095;0,091752;0,050174;0,106727
659,738797;0,078713;0,118249;0,06912;0,089034;0,072656;0,101151;0,082049;0,062796;0,061551;0,098176;0,066274;0,096051;0,057335;0,094162;0,08049;0,113315;0,084182;0,098016;0,076767;0,086536;0,067252;0,112979;0,074888;0,105151;0,089761;0,10502;0,081112;0,102068;0,082426;0,091976;0,050589;0,10682
661,602466;0,078791;0,1182;0,069334;0,089211;0,072752;0,101051;0,082065;0,062662;0,061513;0,098288;0,066463;0,096288;0,057583;0,094488;0,081042;0,113377;0,084321;0,098128;0,076977;0,086891;0,067462;0,113135;0,075286;0,105405;0,090022;0,105267;0,081432;0,102304;0,082729;0,092302;0,050894;0,106945
663,466135;0,079081;0,118405;0,069471;0,089479;0,072881;0,101216;0,082072;0,062729;0,061536;0,098589;0,066779;0,096732;0,057829;0,094864;0,081266;0,113679;0,084599;0,098463;0,077206;0,087244;0,067745;0,113443;0,075526;0,105726;0,090335;0,105696;0,081787;0,1027;0,083;0,09276;0,051022;0,107185
665,329804;0,079471;0,118725;0,069514;0,089781;0,073008;0,101551;0,082093;0,062938;0,061626;0,099011;0,067153;0,097258;0,058034;0,095195;0,081138;0,114127;0,084956;0,098896;0,077434;0,0875;0,068026;0,113797;0,07559;0,106037;0,090653;0,106174;0,082094;0,103155;0,083187;0,093241;0,050982;0,107484
667,193473;0,07974;0,118856;0,069445;0,089961;0,07305;0,10176;0,082092;0,063107;0,06171;0,099343;0,067423;0,097606;0,058132;0,095329;0,080806;0,114454;0,085208;0,099169;0,077594;0,087542;0,06821;0,113974;0,075521;0,106179;0,09086;0,106457;0,082234;0,103441;0,083213;0,093544;0,050839;0,107656
669,057142;0,079703;0,118525;0,069258;0,089857;0,072927;0,101549;0,082003;0,063039;0,061687;0,099376;0,06744;0,097558;0,058079;0,095151;0,080471;0,114399;0,085173;0,099062;0,077608;0,087322;0,068234;0,113799;0,075384;0,106019;0,090846;0,106352;0,082128;0,10336;0,083046;0,093511;0,050669;0,107516
670,920811;0,079342;0,1177;0,068983;0,089426;0,072628;0,100847;0,081784;0,06266;0,061503;0,099049;0,067188;0,097105;0,057895;0,094678;0,080263;0,113895;0,084816;0,098563;0,077438;0,086904;0,068091;0,113286;0,075235;0,10556;0,090582;0,105865;0,081799;0,102884;0,082736;0,093144;0,050521;0,107014
672,78448;0,078824;0,11663;0,068682;0,088795;0,072233;0,09988;0,081465;0,062065;0,061199;0,098506;0,066802;0,096463;0,057661;0,094075;0,080177;0,113127;0,084285;0,097893;0,07713;0,086458;0,067845;0,112643;0,075101;0,104968;0,090158;0,105213;0,081376;0,102201;0,082414;0,092618;0,050408;0,106296
674,648149;0,078392;0,115707;0,068428;0,0882;0,07188;0,09904;0,081134;0,061469;0,060893;0,098006;0,066491;0,095948;0,057483;0,093572;0,080123;0,112427;0,083829;0,097369;0,0768;0,086167;0,06759;0,112145;0,074985;0,10448;0,089741;0,104694;0,081033;0,101604;0,082221;0,092187;0,050322;0,105633
676,511817;0,07821;0,115229;0,068269;0,087857;0,071681;0,098643;0,08089;0,061069;0,060708;0,097763;0,066409;0,095782;0,057433;0,093337;0,080017;0,11207;0,083641;0,097204;0,076576;0,086128;0,067405;0,111961;0,074887;0,104273;0,089484;0,104505;0,080897;0,101325;0,082229;0,092026;0,050261;0,105267
678,375486;0,078267;0,115222;0,068203;0,087837;0,071666;0,098733;0,080778;0,060929;0,060702;0,097816;0,066565;0,095969;0,057506;0,093384;0,079867;0,11211;0,083743;0,097379;0,076529;0,086303;0,067318;0,112049;0,074814;0,104358;0,089448;0,104631;0,08098;0,101394;0,082396;0,092141;0,050238;0,105275
680,239155;0,078405;0,115449;0,068186;0,088038;0,071771;0,099071;0,080768;0,060959;0,060834;0,098019;0,066831;0,096316;0,057627;0,093576;0,079757;0,112367;0,08399;0,097674;0,076637;0,086552;0,067297;0,112209;0,07478;0,10459;0,089574;0,104872;0,08118;0,101648;0,082598;0,092385;0,050267;0,105535
682,102824;0,078443;0,11558;0,068162;0,088258;0,071879;0,099301;0,080778;0,06099;0,060998;0,098153;0,067031;0,096582;0,057706;0,093719;0,079774;0,112559;0,084182;0,097821;0,076799;0,086721;0,067281;0,112234;0,074791;0,104767;0,089733;0,10499;0,081347;0,101846;0,082708;0,092567;0,050345;0,105809
